PRINCIPLE COMMODITY,COUNTRY,UNIT,QUANTITY,Value(US$ million)
MOLLASES                                          ,OMAN,TON,7022,1.33
MOLLASES                                          ,PHILIPPINES,TON,329786,52.32
MOLLASES                                          ,PORTUGAL,TON,3900,0.58
MOLLASES                                          ,QATAR,TON,3655,0.77
MOLLASES                                          ,RUSSIA,TON,0,0.00
MOLLASES                                          ,SAUDI ARAB,TON,31692,4.69
MOLLASES                                          ,SERBIA,TON,0,0.00
MOLLASES                                          ,SIERRA LEONE,TON,0,0.00
MOLLASES                                          ,SOUTH AFRICA,TON,0,0.00
MOLLASES                                          ,SPAIN,TON,99400,15.98
MOLLASES                                          ,SRI LANKA DSR,TON,0,0.00
MOLLASES                                          ,SUDAN,TON,1,0.01
MOLLASES                                          ,THAILAND,TON,0,0.00
MOLLASES                                          ,TRINIDAD,TON,0,0.00
MOLLASES                                          ,TURKEY,TON,43421,7.06
MOLLASES                                          ,U ARAB EMTS,TON,4143,0.87
MOLLASES                                          ,U K,TON,79757,12.11
MOLLASES                                          ,U S A,TON,12055,1.96
MOLLASES                                          ,UGANDA,TON,0,0.00
MOLLASES                                          ,VIETNAM SOC REP,TON,117370,17.11
"NATRL SILK YARN,FABRICS,MADEUP                    ",AFGHANISTAN,NA,NA,0.02
"NATRL SILK YARN,FABRICS,MADEUP                    ",ANGOLA,NA,NA,0.00
"NATRL SILK YARN,FABRICS,MADEUP                    ",ARGENTINA,NA,NA,0.00
"NATRL SILK YARN,FABRICS,MADEUP                    ",ARMENIA,NA,NA,0.00
"NATRL SILK YARN,FABRICS,MADEUP                    ",ARUBA,NA,NA,0.00
"NATRL SILK YARN,FABRICS,MADEUP                    ",AUSTRALIA,NA,NA,0.64
"NATRL SILK YARN,FABRICS,MADEUP                    ",AUSTRIA,NA,NA,0.07
"NATRL SILK YARN,FABRICS,MADEUP                    ",AZERBAIJAN,NA,NA,0.06
"NATRL SILK YARN,FABRICS,MADEUP                    ",BAHARAIN IS,NA,NA,0.00
"NATRL SILK YARN,FABRICS,MADEUP                    ",BANGLADESH PR,NA,NA,0.65
"NATRL SILK YARN,FABRICS,MADEUP                    ",BELARUS,NA,NA,0.00
"NATRL SILK YARN,FABRICS,MADEUP                    ",BELGIUM,NA,NA,0.17
"NATRL SILK YARN,FABRICS,MADEUP                    ",BHUTAN,NA,NA,0.88
"NATRL SILK YARN,FABRICS,MADEUP                    ",BOTSWANA,NA,NA,0.00
"NATRL SILK YARN,FABRICS,MADEUP                    ",BRAZIL,NA,NA,0.00
"NATRL SILK YARN,FABRICS,MADEUP                    ",BRUNEI,NA,NA,0.00
"NATRL SILK YARN,FABRICS,MADEUP                    ",BULGARIA,NA,NA,0.01
"NATRL SILK YARN,FABRICS,MADEUP                    ",CAMBODIA,NA,NA,0.02
"NATRL SILK YARN,FABRICS,MADEUP                    ",CANADA,NA,NA,1.15
"NATRL SILK YARN,FABRICS,MADEUP                    ",CHILE,NA,NA,0.02
"NATRL SILK YARN,FABRICS,MADEUP                    ",CHINA P RP,NA,NA,0.46
"NATRL SILK YARN,FABRICS,MADEUP                    ",COLOMBIA,NA,NA,0.00
"NATRL SILK YARN,FABRICS,MADEUP                    ",COMOROS,NA,NA,0.00
"NATRL SILK YARN,FABRICS,MADEUP                    ",COSTA RICA,NA,NA,0.00
"NATRL SILK YARN,FABRICS,MADEUP                    ",COTE D' IVOIRE,NA,NA,0.00
"NATRL SILK YARN,FABRICS,MADEUP                    ",CROATIA,NA,NA,0.01
"NATRL SILK YARN,FABRICS,MADEUP                    ",CYPRUS,NA,NA,0.02
